Mapping: Human Disease Ontology - National Cancer Institute Thesaurus
domainURL	rangeURL	method
http://purl.obolibrary.org/obo/DOID_4446	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4657	LOOM
http://purl.obolibrary.org/obo/DOID_8016	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C4717	LOOM
http://purl.obolibrary.org/obo/DOID_4387	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C27899	LOOM
http://purl.obolibrary.org/obo/DOID_8622	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C96406	LOOM
http://purl.obolibrary.org/obo/DOID_2935	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C2941	LOOM
http://purl.obolibrary.org/obo/DOID_12097	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34971	LOOM
http://purl.obolibrary.org/obo/DOID_7907	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C8271	LOOM
http://purl.obolibrary.org/obo/DOID_12526	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85183	LOOM
http://purl.obolibrary.org/obo/DOID_0080016	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C101214	LOOM
http://purl.obolibrary.org/obo/DOID_13452	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119046	LOOM
http://purl.obolibrary.org/obo/DOID_10323	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84605	LOOM
http://purl.obolibrary.org/obo/DOID_1278	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85193	LOOM
http://purl.obolibrary.org/obo/DOID_5572	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34415	LOOM
http://purl.obolibrary.org/obo/DOID_4918	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C6143	LOOM
http://purl.obolibrary.org/obo/DOID_4397	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C3505	LOOM
http://purl.obolibrary.org/obo/DOID_5334	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34893	LOOM
http://purl.obolibrary.org/obo/DOID_1641	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C5144	LOOM
http://purl.obolibrary.org/obo/DOID_1700	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84779	LOOM
http://purl.obolibrary.org/obo/DOID_3461	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C40401	LOOM
http://purl.obolibrary.org/obo/DOID_12161	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34919	LOOM
http://purl.obolibrary.org/obo/DOID_2945	http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C85064	LOOM
