Mapping: National Cancer Institute Thesaurus[NCIT]_Mouse Adult Gross Anatomy Ontology[MA]
domainURL	rangeURL	method
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32906	http://purl.obolibrary.org/obo/MA_0001486	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52976	http://purl.obolibrary.org/obo/MA_0002352	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C63706	http://purl.obolibrary.org/obo/MA_0003159	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33105	http://purl.obolibrary.org/obo/MA_0000565	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12416	http://purl.obolibrary.org/obo/MA_0000378	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82940	http://purl.obolibrary.org/obo/MA_0002081	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32969	http://purl.obolibrary.org/obo/MA_0001704	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12412	http://purl.obolibrary.org/obo/MA_0000411	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33199	http://purl.obolibrary.org/obo/MA_0002432	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33467	http://purl.obolibrary.org/obo/MA_0003013	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53049	http://purl.obolibrary.org/obo/MA_0002147	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52843	http://purl.obolibrary.org/obo/MA_0000469	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32165	http://purl.obolibrary.org/obo/MA_0000259	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33028	http://purl.obolibrary.org/obo/MA_0000739	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33321	http://purl.obolibrary.org/obo/MA_0001116	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33766	http://purl.obolibrary.org/obo/MA_0002569	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52930	http://purl.obolibrary.org/obo/MA_0002308	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12468	http://purl.obolibrary.org/obo/MA_0000415	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12399	http://purl.obolibrary.org/obo/MA_0000176	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77675	http://purl.obolibrary.org/obo/MA_0003111	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32141	http://purl.obolibrary.org/obo/MA_0000033	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49308	http://purl.obolibrary.org/obo/MA_0001224	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49239	http://purl.obolibrary.org/obo/MA_0001576	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52753	http://purl.obolibrary.org/obo/MA_0000630	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32842	http://purl.obolibrary.org/obo/MA_0002863	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52838	http://purl.obolibrary.org/obo/MA_0000458	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34210	http://purl.obolibrary.org/obo/MA_0001564	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13010	http://purl.obolibrary.org/obo/MA_0001551	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32550	http://purl.obolibrary.org/obo/MA_0002896	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C77653	http://purl.obolibrary.org/obo/MA_0003065	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C12877	http://purl.obolibrary.org/obo/MA_0000070	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33163	http://purl.obolibrary.org/obo/MA_0000587	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32094	http://purl.obolibrary.org/obo/MA_0002155	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52730	http://purl.obolibrary.org/obo/MA_0001332	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C94572	http://purl.obolibrary.org/obo/MA_0000921	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C49596	http://purl.obolibrary.org/obo/MA_0000752	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33073	http://purl.obolibrary.org/obo/MA_0002877	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52747	http://purl.obolibrary.org/obo/MA_0001149	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C32898	http://purl.obolibrary.org/obo/MA_0000471	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C53071	http://purl.obolibrary.org/obo/MA_0002387	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C90604	http://purl.obolibrary.org/obo/MA_0002399	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33050	http://purl.obolibrary.org/obo/MA_0002640	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33680	http://purl.obolibrary.org/obo/MA_0002226	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33300	http://purl.obolibrary.org/obo/MA_0000538	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C33317	http://purl.obolibrary.org/obo/MA_0000304	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13005	http://purl.obolibrary.org/obo/MA_0000099	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61368	http://purl.obolibrary.org/obo/MA_0000858	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52774	http://purl.obolibrary.org/obo/MA_0001392	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C52749	http://purl.obolibrary.org/obo/MA_0000674	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C119578	http://purl.obolibrary.org/obo/MA_0003107	LOOM
