Mapping: National Cancer Institute Thesaurus[NCIT]_Logical Observation Identifier Names and Codes[LOINC]
domainURL	rangeURL	method
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66567	http://purl.bioontology.org/ontology/LNC/LP19441-2	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C66567	http://purl.bioontology.org/ontology/LNC/MTHU048006	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17943	http://purl.bioontology.org/ontology/LNC/MTHU008051	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C17943	http://purl.bioontology.org/ontology/LNC/LP19285-3	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61957	http://purl.bioontology.org/ontology/LNC/MTHU018751	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61957	http://purl.bioontology.org/ontology/LNC/LP15938-1	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75912	http://purl.bioontology.org/ontology/LNC/LP15950-6	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75912	http://purl.bioontology.org/ontology/LNC/MTHU005127	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76525	http://purl.bioontology.org/ontology/LNC/LP14707-1	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C76525	http://purl.bioontology.org/ontology/LNC/MTHU001803	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C64920	http://purl.bioontology.org/ontology/LNC/LP36275-3	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C566	http://purl.bioontology.org/ontology/LNC/MTHU011895	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C566	http://purl.bioontology.org/ontology/LNC/LP15654-4	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C9232	http://purl.bioontology.org/ontology/LNC/MTHU021183	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1009	http://purl.bioontology.org/ontology/LNC/MTHU017187	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C1009	http://purl.bioontology.org/ontology/LNC/LP34809-1	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34441	http://purl.bioontology.org/ontology/LNC/MTHU007829	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34441	http://purl.bioontology.org/ontology/LNC/LA7318-4	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C34441	http://purl.bioontology.org/ontology/LNC/LP7090-6	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C82873	http://purl.bioontology.org/ontology/LNC/LP36419-7	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86215	http://purl.bioontology.org/ontology/LNC/LP20003-7	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C778	http://purl.bioontology.org/ontology/LNC/LP14688-3	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C778	http://purl.bioontology.org/ontology/LNC/MTHU003168	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C778	http://purl.bioontology.org/ontology/LNC/LP70338-6	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25346	http://purl.bioontology.org/ontology/LNC/MTHU001366	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C25346	http://purl.bioontology.org/ontology/LNC/LP6795-1	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C89276	http://purl.bioontology.org/ontology/LNC/MTHU029823	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103260	http://purl.bioontology.org/ontology/LNC/MTHU046615	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C103260	http://purl.bioontology.org/ontology/LNC/LP102773-1	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13233	http://purl.bioontology.org/ontology/LNC/MTHU025016	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C13233	http://purl.bioontology.org/ontology/LNC/LP7217-5	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29611	http://purl.bioontology.org/ontology/LNC/LP62995-3	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29611	http://purl.bioontology.org/ontology/LNC/LP183638-8	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29611	http://purl.bioontology.org/ontology/LNC/MTHU004107	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C29611	http://purl.bioontology.org/ontology/LNC/LP15753-4	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61665	http://purl.bioontology.org/ontology/LNC/LP15205-5	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C61665	http://purl.bioontology.org/ontology/LNC/MTHU002759	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C104563	http://purl.bioontology.org/ontology/LNC/LP61785-9	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41259	http://purl.bioontology.org/ontology/LNC/LA6155-1	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41259	http://purl.bioontology.org/ontology/LNC/LA10608-0	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99101	http://purl.bioontology.org/ontology/LNC/LP56741-9	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C99101	http://purl.bioontology.org/ontology/LNC/MTHU021574	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75637	http://purl.bioontology.org/ontology/LNC/MTHU004287	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C75637	http://purl.bioontology.org/ontology/LNC/LP18491-8	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C15429	http://purl.bioontology.org/ontology/STY/T062	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C80509	http://purl.bioontology.org/ontology/LNC/LA14349-7	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C86235	http://purl.bioontology.org/ontology/LNC/LP17110-5	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84442	http://purl.bioontology.org/ontology/LNC/LP64993-6	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C84442	http://purl.bioontology.org/ontology/LNC/MTHU026653	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C41132	http://purl.bioontology.org/ontology/LNC/LA137-2	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C48680	http://purl.bioontology.org/ontology/LNC/LP65679-0	LOOM
http://ncicb.nci.nih.gov/xml/owl/EVS/Thesaurus.owl#C73979	http://purl.bioontology.org/ontology/LNC/LP17309-3	LOOM
